BOCES Code,Admin Unit,School Code,Fund Code,Location Code,SRE Code,Program Code,Obj/Srce Code,Job Class Code,Grant Code,Amount
9035,64203,0000,10,510,00,2134,0810,000,0000,25300
9035,64203,0000,10,518,00,1790,0810,000,3130,9900
9035,64203,0000,10,607,00,2210,0810,000,0000,68000
9035,64203,0000,10,705,00,2113,0810,000,4011,9
9035,64203,0000,10,705,00,2210,0810,000,4011,17500
9035,64203,0000,10,705,00,2800,0810,000,4011,81000
9035,64203,0000,10,705,00,3300,0810,000,4011,22537
9035,64203,0000,10,101,00,2300,0815,000,0000,4960
9035,64203,0000,10,502,00,2300,0868,000,3130,14291
9035,64203,0000,10,502,00,2600,0868,000,3130,104700
9035,64203,0000,10,504,00,2600,0868,000,3130,1278000
9035,64203,0000,10,505,00,2600,0868,000,3130,188300
9035,64203,0000,10,508,00,2600,0868,000,3130,2107800
9035,64203,0000,10,510,00,2600,0868,000,3130,0
9035,64203,0000,10,516,00,2600,0868,000,3130,1538000
9035,64203,0000,10,518,00,2600,0868,000,3130,946000
9035,64203,0000,10,520,00,2600,0868,000,3130,546400
9035,64203,0000,10,521,00,2600,0868,000,3130,62400
9035,64203,0000,10,522,00,2600,0868,000,3130,1236600
9035,64203,0000,10,523,00,2600,0868,000,3130,2348737
9035,64203,0000,10,524,00,2600,0868,000,3130,49000
9035,64203,0000,10,525,00,2600,0868,000,3130,21000
9035,64203,0000,10,535,68,2600,0868,000,3130,164400
9035,64203,0000,10,535,72,2600,0868,000,3130,426500
9035,64203,0000,10,535,78,2600,0868,000,3130,56700
9035,64203,0000,10,535,82,2600,0868,000,3130,176127
9035,64203,0000,10,535,87,2600,0868,000,3130,336500
9035,64203,0000,10,652,31,2300,0868,000,3204,993554
9035,64203,0000,10,652,32,2300,0868,000,3204,700000
9035,64203,0000,10,652,33,2300,0868,000,3204,990000
9035,64203,0000,10,145,00,2600,0869,000,4048,510543
9035,64203,0000,10,172,00,2600,0869,000,0000,51900
9035,64203,0000,10,205,00,2600,0869,000,0000,746500
9035,64203,0000,10,206,00,2600,0869,000,0000,1444400
9035,64203,0000,10,209,00,2600,0869,000,0000,32700
9035,64203,0000,10,230,00,2600,0869,000,0000,104700
9035,64203,0000,10,238,00,2600,0869,000,0000,163940
9035,64203,0000,10,504,00,2600,0869,000,4027,989101
9035,64203,0000,10,504,00,2600,0869,000,5126,70946
9035,64203,0000,10,505,00,2600,0869,000,4027,478856
9035,64203,0000,10,509,00,2600,0869,000,5126,1011648
9035,64203,0000,10,510,00,2600,0869,000,0000,145700
9035,64203,0000,10,516,00,2600,0869,000,4173,230994
9035,64203,0000,10,520,00,2600,0869,000,4027,2549253
9035,64203,0000,10,521,00,2600,0869,000,4027,1130160
9035,64203,0000,10,522,00,2600,0869,000,4027,1064773
9035,64203,0000,10,522,00,2600,0869,000,5126,393449
9035,64203,0000,10,523,00,2600,0869,000,4027,886428
9035,64203,0000,10,524,00,2600,0869,000,4027,457181
9035,64203,0000,10,525,00,2600,0869,000,5126,291157
9035,64203,0000,10,607,00,2600,0869,000,0000,356700
9035,64203,0000,10,613,00,2600,0869,000,0000,91000
9035,64203,0000,10,616,00,2600,0869,000,0000,1216700
9035,64203,0000,10,643,00,2600,0869,000,0000,268108
9035,64203,0000,10,644,00,2600,0869,000,5413,564173
9035,64203,0000,10,645,00,2600,0869,000,0000,89936
9035,64203,0000,10,646,00,2600,0869,000,0000,0
9035,64203,0000,10,646,00,2600,0869,000,7738,262602
9035,64203,0000,10,648,00,2600,0869,000,0000,92569
9035,64203,0000,10,685,00,2600,0869,000,0000,2180300
9035,64203,0000,10,687,00,2600,0869,000,0000,952400
9035,64203,0000,10,705,00,2600,0869,000,4011,17484695
9035,64203,0000,10,715,00,2600,0869,000,4010,278309
9035,64203,0000,10,715,69,2600,0869,000,4010,55884
9035,64203,0000,10,715,70,2600,0869,000,4010,1450654
9035,64203,0000,10,715,73,2600,0869,000,4010,577450
9035,64203,0000,10,715,75,2600,0869,000,4010,82410
9035,64203,0000,10,715,76,2600,0869,000,4010,94422
9035,64203,0000,10,715,77,2600,0869,000,4010,508389
9035,64203,0000,10,715,79,2600,0869,000,4010,1087675
9035,64203,0000,10,715,88,2600,0869,000,4010,499189
9035,64203,0000,10,722,00,2600,0869,000,4367,12063
9035,64203,0000,10,722,69,2600,0869,000,4367,38832
9035,64203,0000,10,722,70,2600,0869,000,4367,316304
9035,64203,0000,10,722,73,2600,0869,000,4367,115003
9035,64203,0000,10,722,75,2600,0869,000,4367,20856
9035,64203,0000,10,722,76,2600,0869,000,4367,31392
9035,64203,0000,10,722,77,2600,0869,000,4367,33896
9035,64203,0000,10,722,79,2600,0869,000,4367,239633
9035,64203,0000,10,722,88,2600,0869,000,4367,91779
9035,64203,0000,10,725,00,2600,0869,000,4365,14661
9035,64203,0000,10,725,68,2600,0869,000,4365,7630
9035,64203,0000,10,725,69,2600,0869,000,4365,124
9035,64203,0000,10,725,70,2600,0869,000,4365,39120
9035,64203,0000,10,725,71,2600,0869,000,4365,13428
9035,64203,0000,10,725,73,2600,0869,000,4365,4528
9035,64203,0000,10,725,74,2600,0869,000,4365,13233
9035,64203,0000,10,725,75,2600,0869,000,4365,188
9035,64203,0000,10,725,76,2600,0869,000,4365,322
9035,64203,0000,10,725,78,2600,0869,000,4365,18570
9035,64203,0000,10,725,79,2600,0869,000,4365,20793
9035,64203,0000,10,725,83,2600,0869,000,4365,6984
9035,64203,0000,10,725,88,2600,0869,000,4365,9664
9035,64203,0000,10,730,00,2600,0869,000,5196,232100
9035,64203,0000,10,733,00,2600,0869,000,7365,16800
9035,64203,0000,10,770,00,2100,0870,000,0000,600000
9035,64203,0000,10,101,00,2300,0890,000,0000,6981548
9035,64203,0000,10,205,00,2840,0890,000,0000,449400
9035,64203,0000,10,206,00,2840,0890,000,0000,1078700
9035,64203,0000,10,209,00,2840,0890,000,0000,28000
9035,64203,0000,10,230,00,2840,0890,000,0000,121800
9035,64203,0000,10,504,00,2231,0890,000,3130,7106400
9035,64203,0000,10,607,00,2210,0890,000,0000,651100
9035,64203,0000,10,705,00,2120,0890,000,4011,28577
9035,64203,0000,10,705,00,2113,0890,000,4011,0
9035,64203,0000,10,705,00,2800,0890,000,4011,6020000
9035,64203,0000,10,730,00,2113,0890,000,5196,89590
9035,64203,0000,10,731,00,2113,0890,000,0000,23589
9035,64203,0000,10,509,00,5000,0960,000,3130,16797261
9035,64203,0000,10,101,00,0000,1201,000,0000,488600
9035,64203,0000,10,103,00,0000,1201,000,0000,627500
9035,64203,0000,10,172,00,0000,1201,000,0000,157200
9035,64203,0000,10,174,00,0000,1201,000,0000,107700
9035,64203,0000,10,205,00,0000,1201,000,0000,1188900
9035,64203,0000,10,206,00,0000,1201,000,0000,489000
9035,64203,0000,10,209,00,0000,1201,000,0000,229400
9035,64203,0000,10,502,00,0000,1201,000,0000,106005
9035,64203,0000,10,504,00,0000,1201,000,0000,1476325
9035,64203,0000,10,505,00,0000,1201,000,0000,184205
9035,64203,0000,10,516,00,0000,1201,000,0000,1599800
9035,64203,0000,10,520,00,0000,1201,000,0000,322605
9035,64203,0000,10,521,00,0000,1201,000,0000,58905
9035,64203,0000,10,522,00,0000,1201,000,0000,1557600
9035,64203,0000,10,523,00,0000,1201,000,0000,1452600
9035,64203,0000,10,524,00,0000,1201,000,0000,29355
9035,64203,0000,10,525,00,0000,1201,000,0000,441200
9035,64203,0000,10,607,00,0000,1201,000,0000,182000
9035,64203,0000,10,685,00,0000,1201,000,0000,500000
9035,64203,0000,10,101,00,0000,1202,000,0000,2412700
9035,64203,0000,10,103,00,0000,1202,000,0000,261700
9035,64203,0000,10,172,00,0000,1202,000,0000,67200
9035,64203,0000,10,174,00,0000,1202,000,0000,35800
9035,64203,0000,10,205,00,0000,1202,000,0000,485000
9035,64203,0000,10,230,00,0000,1202,000,0000,280500
9035,64203,0000,10,502,00,0000,1202,000,0000,31700
9035,64203,0000,10,504,00,0000,1202,000,0000,441200
9035,64203,0000,10,505,00,0000,1202,000,0000,55100
9035,64203,0000,10,510,00,0000,1202,000,0000,697501
9035,64203,0000,10,516,00,0000,1202,000,0000,478200
9035,64203,0000,10,520,00,0000,1202,000,0000,96400
9035,64203,0000,10,521,00,0000,1202,000,0000,17600
9035,64203,0000,10,522,00,0000,1202,000,0000,465500
9035,64203,0000,10,523,00,0000,1202,000,0000,434100
9035,64203,0000,10,524,00,0000,1202,000,0000,8800
9035,64203,0000,10,525,00,0000,1202,000,0000,131900
9035,64203,0000,10,607,00,0000,1202,000,0000,182000
9035,64203,0000,10,685,00,0000,1202,000,0000,4000000
9035,64203,0000,10,101,00,0000,1204,000,0000,3012200
9035,64203,0000,10,205,00,0000,1204,000,0000,1828000
9035,64203,0000,10,502,00,0000,1204,000,0000,-44100
9035,64203,0000,10,504,00,0000,1204,000,0000,-615500
9035,64203,0000,10,505,00,0000,1204,000,0000,-76700
9035,64203,0000,10,516,00,0000,1204,000,0000,-666900
9035,64203,0000,10,518,00,0000,1204,000,0000,276668
9035,64203,0000,10,520,00,0000,1204,000,0000,-134500
9035,64203,0000,10,521,00,0000,1204,000,0000,-24600
9035,64203,0000,10,522,00,0000,1204,000,0000,-649300
9035,64203,0000,10,523,00,0000,1204,000,0000,-605500
9035,64203,0000,10,524,00,0000,1204,000,0000,-12200
9035,64203,0000,10,525,00,0000,1204,000,0000,-183900
9035,64203,0000,10,607,00,0000,1204,000,0000,182000
9035,64203,0000,10,685,00,0000,1204,000,0000,12425000
9035,64203,0000,10,687,00,0000,1204,000,0000,10000000
9035,64203,0000,10,101,00,0000,1205,000,0000,686900
9035,64203,0000,10,103,00,0000,1205,000,0000,1053500
9035,64203,0000,10,172,00,0000,1205,000,0000,261800
9035,64203,0000,10,502,00,0000,1205,000,0000,30500
9035,64203,0000,10,504,00,0000,1205,000,0000,425100
9035,64203,0000,10,505,00,0000,1205,000,0000,53000
9035,64203,0000,10,516,00,0000,1205,000,0000,460600
9035,64203,0000,10,520,00,0000,1205,000,0000,92900
9035,64203,0000,10,521,00,0000,1205,000,0000,17000
9035,64203,0000,10,522,00,0000,1205,000,0000,448500
9035,64203,0000,10,523,00,0000,1205,000,0000,418200
9035,64203,0000,10,524,00,0000,1205,000,0000,8500
9035,64203,0000,10,525,00,0000,1205,000,0000,127100
9035,64203,0000,10,685,00,0000,1205,000,0000,1500000
9035,64203,0000,10,101,00,0000,1206,000,0000,567900
9035,64203,0000,10,205,00,0000,1206,000,0000,1432400
9035,64203,0000,10,206,00,0000,1206,000,0000,2459300
9035,64203,0000,10,209,00,0000,1206,000,0000,229400
9035,64203,0000,10,230,00,0000,1206,000,0000,280500
9035,64203,0000,10,535,00,0000,1206,000,0000,1001700
9035,64203,0000,10,607,00,0000,1206,000,0000,182000
9035,64203,0000,10,101,00,0000,1207,000,0000,1000900
9035,64203,0000,10,107,00,0000,1207,000,0000,360000
9035,64203,0000,10,518,00,0000,1207,000,0000,6722836
9035,64203,0000,10,535,00,0000,1207,000,0000,2169600
9035,64203,0000,10,607,00,0000,1207,000,0000,182000
9035,64203,0000,10,687,00,0000,1207,000,0000,6500000
9035,64203,0000,10,101,00,0000,1209,000,0000,2223300
9035,64203,0000,10,103,00,0000,1209,000,0000,1131800
9035,64203,0000,10,172,00,0000,1209,000,0000,281100
9035,64203,0000,10,174,00,0000,1209,000,0000,107700
9035,64203,0000,10,205,00,0000,1209,000,0000,2124900
9035,64203,0000,10,206,00,0000,1209,000,0000,1765500
9035,64203,0000,10,502,00,0000,1209,000,0000,-31100
9035,64203,0000,10,504,00,0000,1209,000,0000,-432630
9035,64203,0000,10,505,00,0000,1209,000,0000,-53905
9035,64203,0000,10,516,00,0000,1209,000,0000,-468805
9035,64203,0000,10,520,00,0000,1209,000,0000,-94500
9035,64203,0000,10,521,00,0000,1209,000,0000,-17300
9035,64203,0000,10,522,00,0000,1209,000,0000,-456530
9035,64203,0000,10,523,00,0000,1209,000,0000,-425730
9035,64203,0000,10,524,00,0000,1209,000,0000,-8600
9035,64203,0000,10,525,00,0000,1209,000,0000,-129300
9035,64203,0000,10,607,00,0000,1209,000,0000,182000
9035,64203,0000,10,685,00,0000,1209,000,0000,30190000
9035,64203,0000,10,508,00,0000,1210,000,0000,358800
9035,64203,0000,10,508,00,0000,1211,000,0000,1127000
9035,64203,0000,10,535,00,0000,1211,000,0000,2500400
9035,64203,0000,10,607,00,0000,1211,000,0000,230000
9035,64203,0000,10,535,00,0000,1212,000,0000,1034600
9035,64203,0000,10,607,00,0000,1212,000,0000,230000
9035,64203,0000,10,101,00,0000,1213,000,0000,311300
9035,64203,0000,10,103,00,0000,1213,000,0000,246800
9035,64203,0000,10,172,00,0000,1213,000,0000,63500
9035,64203,0000,10,174,00,0000,1213,000,0000,35800
9035,64203,0000,10,205,00,0000,1213,000,0000,424600
9035,64203,0000,10,209,00,0000,1213,000,0000,229400
9035,64203,0000,10,230,00,0000,1213,000,0000,280500
9035,64203,0000,10,502,00,0000,1213,000,0000,37900
9035,64203,0000,10,504,00,0000,1213,000,0000,528195
9035,64203,0000,10,505,00,0000,1213,000,0000,65900
9035,64203,0000,10,510,00,0000,1213,000,0000,697445
9035,64203,0000,10,516,00,0000,1213,000,0000,572395
9035,64203,0000,10,520,00,0000,1213,000,0000,115400
9035,64203,0000,10,521,00,0000,1213,000,0000,21100
9035,64203,0000,10,522,00,0000,1213,000,0000,557270
9035,64203,0000,10,523,00,0000,1213,000,0000,519695
9035,64203,0000,10,524,00,0000,1213,000,0000,10500
9035,64203,0000,10,525,00,0000,1213,000,0000,157900
9035,64203,0000,10,607,00,0000,1213,000,0000,182000
9035,64203,0000,10,101,00,0000,1214,000,0000,2053900
9035,64203,0000,10,103,00,0000,1214,000,0000,767900
9035,64203,0000,10,172,00,0000,1214,000,0000,191500
9035,64203,0000,10,174,00,0000,1214,000,0000,107700
9035,64203,0000,10,205,00,0000,1214,000,0000,1479500
9035,64203,0000,10,206,00,0000,1214,000,0000,1765500
9035,64203,0000,10,502,00,0000,1214,000,0000,125510
9035,64203,0000,10,504,00,0000,1214,000,0000,1747900
9035,64203,0000,10,505,00,0000,1214,000,0000,218110
9035,64203,0000,10,516,00,0000,1214,000,0000,1894225
9035,64203,0000,10,520,00,0000,1214,000,0000,381910
9035,64203,0000,10,521,00,0000,1214,000,0000,69810
9035,64203,0000,10,522,00,0000,1214,000,0000,1844200
9035,64203,0000,10,523,00,0000,1214,000,0000,1719800
9035,64203,0000,10,524,00,0000,1214,000,0000,34735
9035,64203,0000,10,525,00,0000,1214,000,0000,522400
9035,64203,0000,10,607,00,0000,1214,000,0000,182000
9035,64203,0000,10,685,00,0000,1214,000,0000,5000000
9035,64203,0000,10,101,00,0000,1216,000,0000,320400
9035,64203,0000,10,103,00,0000,1216,000,0000,266400
9035,64203,0000,10,172,00,0000,1216,000,0000,68300
9035,64203,0000,10,174,00,0000,1216,000,0000,35800
9035,64203,0000,10,205,00,0000,1216,000,0000,504300
9035,64203,0000,10,230,00,0000,1216,000,0000,280500
9035,64203,0000,10,502,00,0000,1216,000,0000,30310
9035,64203,0000,10,504,00,0000,1216,000,0000,422100
9035,64203,0000,10,505,00,0000,1216,000,0000,52705
9035,64203,0000,10,510,00,0000,1216,000,0000,697500
9035,64203,0000,10,516,00,0000,1216,000,0000,457400
9035,64203,0000,10,520,00,0000,1216,000,0000,92205
9035,64203,0000,10,521,00,0000,1216,000,0000,16935
9035,64203,0000,10,522,00,0000,1216,000,0000,445300
9035,64203,0000,10,523,00,0000,1216,000,0000,415300
9035,64203,0000,10,524,00,0000,1216,000,0000,8435
9035,64203,0000,10,525,00,0000,1216,000,0000,126210
9035,64203,0000,10,607,00,0000,1216,000,0000,182000
9035,64203,0000,10,687,00,0000,1216,000,0000,500000
9035,64203,0000,10,101,00,0000,1218,000,0000,5978500
9035,64203,0000,10,206,00,0000,1218,000,0000,13573700
9035,64203,0000,10,508,00,0000,1218,000,0000,2447200
9035,64203,0000,10,607,00,0000,1218,000,0000,182000
9035,64203,0000,10,685,00,0000,1218,000,0000,19700000
9035,64203,0000,10,206,00,0000,1219,000,0000,8663700
9035,64203,0000,10,508,00,0000,1219,000,0000,507000
9035,64203,0000,10,101,00,0000,1220,000,0000,332800
9035,64203,0000,10,205,00,0000,1220,000,0000,526800
9035,64203,0000,10,502,00,0000,1220,000,0000,36300
9035,64203,0000,10,504,00,0000,1220,000,0000,504690
9035,64203,0000,10,505,00,0000,1220,000,0000,63000
9035,64203,0000,10,516,00,0000,1220,000,0000,546840
9035,64203,0000,10,518,00,0000,1220,000,0000,493232
9035,64203,0000,10,520,00,0000,1220,000,0000,110295
9035,64203,0000,10,521,00,0000,1220,000,0000,20200
9035,64203,0000,10,522,00,0000,1220,000,0000,532490
9035,64203,0000,10,523,00,0000,1220,000,0000,496595
9035,64203,0000,10,524,00,0000,1220,000,0000,10000
9035,64203,0000,10,525,00,0000,1220,000,0000,150890
9035,64203,0000,10,607,00,0000,1220,000,0000,182000
9035,64203,0000,10,101,00,0000,1221,000,0000,411500
9035,64203,0000,10,205,00,0000,1221,000,0000,895100
9035,64203,0000,10,502,00,0000,1221,000,0000,37200
9035,64203,0000,10,504,00,0000,1221,000,0000,517300
9035,64203,0000,10,505,00,0000,1221,000,0000,64500
9035,64203,0000,10,516,00,0000,1221,000,0000,560475
9035,64203,0000,10,518,00,0000,1221,000,0000,-1078936
9035,64203,0000,10,520,00,0000,1221,000,0000,113000
9035,64203,0000,10,521,00,0000,1221,000,0000,20700
9035,64203,0000,10,522,00,0000,1221,000,0000,545750
9035,64203,0000,10,523,00,0000,1221,000,0000,508975
9035,64203,0000,10,524,00,0000,1221,000,0000,10300
9035,64203,0000,10,525,00,0000,1221,000,0000,154600
9035,64203,0000,10,607,00,0000,1221,000,0000,182000
9035,64203,0000,10,687,00,0000,1221,000,0000,3000000
9035,64203,0000,10,685,00,0000,1222,000,0000,2000000
9035,64203,0000,10,535,00,0000,1224,000,0000,2807200
9035,64203,0000,10,205,00,0000,1231,000,0000,1350900
9035,64203,0000,10,205,00,0000,1240,000,0000,534400
9035,64203,0000,10,205,00,0000,1241,000,0000,651000
9035,64203,0000,10,607,00,0000,1251,000,0000,230000
9035,64203,0000,10,607,00,0000,1310,000,0000,1645500
9035,64203,0000,10,616,00,0000,1310,000,0000,12530500
9035,64203,0000,10,616,00,0000,1320,000,0000,14496000
9035,64203,0000,10,101,00,0000,1510,000,0000,187476
9035,64203,0000,10,518,00,0000,1840,000,0000,7048800
9035,64203,0000,10,101,00,0000,1900,000,0000,3794068
9035,64203,0000,10,205,00,0000,1900,000,0000,1503375
9035,64203,0000,10,206,00,0000,1900,000,0000,0
9035,64203,0000,10,218,00,0000,1900,000,0000,37500
9035,64203,0000,10,239,00,0000,1900,000,0000,5200000
9035,64203,0000,10,607,00,0000,1900,000,0000,1339852
9035,64203,0000,10,731,00,0000,1900,000,0000,1369105
9035,64203,0000,10,101,00,0000,1904,000,0000,2917692
9035,64203,0000,10,607,00,0000,1906,000,0000,1309000
9035,64203,0000,10,101,00,0000,1910,000,0000,2017500
9035,64203,0000,10,103,00,0000,1910,000,0000,4505376
9035,64203,0000,10,645,00,0000,1920,000,0000,989100
9035,64203,0000,10,770,00,0000,1920,000,0000,650000
9035,64203,0000,10,101,00,0000,1951,000,0000,2822500
9035,64203,0000,10,103,00,0000,1951,000,0000,2219000
9035,64203,0000,10,206,00,0000,1951,000,0000,2206875
9035,64203,0000,10,218,00,0000,1951,000,0000,16414650
9035,64203,0000,10,607,00,0000,1951,000,0000,2522500
9035,64203,0000,10,230,00,0000,1952,000,0000,1498125
9035,64203,0000,10,238,00,0000,1952,000,0000,4219310
9035,64203,0000,10,643,00,0000,1959,000,0000,3620400
9035,64203,0000,10,648,00,0000,1959,000,0000,1590247
9035,64203,0000,10,101,00,0000,1971,000,0000,14285009
9035,64203,0000,10,101,00,0000,1972,000,0000,42036907
9035,64203,0000,10,770,00,0000,1972,000,0000,208890
9035,64203,0000,10,101,00,0000,1990,000,0000,0
9035,64203,0000,10,120,00,0000,1990,000,0000,0
9035,64203,0000,10,121,00,0000,1990,000,0000,0
9035,64203,0000,10,124,00,0000,1990,000,0000,0
9035,64203,0000,10,125,00,0000,1990,000,0000,0
9035,64203,0000,10,101,00,0000,2010,000,0000,187246
9035,64203,0000,10,148,00,0000,3000,000,3183,1932193
9035,64203,0000,10,502,00,0000,3000,000,3130,1550900
9035,64203,0000,10,504,00,0000,3000,000,3130,23328200
9035,64203,0000,10,505,00,0000,3000,000,3130,2694300
9035,64203,0000,10,508,00,0000,3000,000,3130,44837700
9035,64203,0000,10,516,00,0000,3000,000,3130,23398200
9035,64203,0000,10,518,00,0000,3000,000,3130,6413700
9035,64203,0000,10,520,00,0000,3000,000,3130,4718100
9035,64203,0000,10,521,00,0000,3000,000,3130,862100
9035,64203,0000,10,522,00,0000,3000,000,3130,22780600
9035,64203,0000,10,523,00,0000,3000,000,3130,21244600
9035,64203,0000,10,524,00,0000,3000,000,3130,429300
9035,64203,0000,10,525,00,0000,3000,000,3130,6453700
9035,64203,0000,10,526,00,0000,3000,000,3130,9968000
9035,64203,0000,10,615,00,0000,3000,000,3150,7123400
9035,64203,0000,10,625,00,0000,3000,000,3150,14117400
9035,64203,0000,10,626,00,0000,3000,000,3228,2918835
9035,64203,0000,10,647,00,0000,3000,000,3224,754000
9035,64203,0000,10,652,00,0000,3000,000,3024,0
9035,64203,0000,10,652,00,0000,3000,000,3204,27763854
9035,64203,0000,10,686,00,0000,3000,000,3183,9800000
9035,64203,0000,10,646,00,0000,3010,000,0000,0
9035,64203,0000,10,504,00,0000,4000,000,0000,0
9035,64203,0000,10,504,00,0000,4000,000,4027,17474125
9035,64203,0000,10,505,00,0000,4000,000,4027,8459782
9035,64203,0000,10,516,00,0000,4000,000,4173,4135500
9035,64203,0000,10,520,00,0000,4000,000,4027,45036796
9035,64203,0000,10,521,00,0000,4000,000,4027,19966158
9035,64203,0000,10,522,00,0000,4000,000,4027,18810986
9035,64203,0000,10,523,00,0000,4000,000,4027,15659984
9035,64203,0000,10,524,00,0000,4000,000,4027,8076869
9035,64203,0000,10,644,00,0000,4000,000,5413,6206000
9035,64203,0000,10,705,00,0000,4000,000,4011,222253800
9035,64203,0000,10,715,00,0000,4000,000,4010,81873500
9035,64203,0000,10,722,00,0000,4000,000,4367,15896200
9035,64203,0000,10,725,00,0000,4000,000,4365,7612800
9035,64203,0000,10,730,00,0000,4000,000,5196,4167200
9035,64203,0000,10,733,00,0000,4000,000,7365,297200
9035,64203,0000,10,145,00,0000,4010,000,4048,10722300
9035,64203,0000,10,509,00,0000,4010,000,5126,43436296
9035,64203,0000,10,646,00,0000,4010,000,7738,2889000
9035,64203,0000,10,000,00,0000,6750,000,0000,55154300
9035,64203,0000,10,000,00,0000,6760,000,0000,0
9035,64203,0000,10,000,00,0000,6770,000,0000,139241035
9035,64203,0000,10,000,00,0000,7421,000,0000,74281847
9035,64203,0000,10,000,00,0000,7461,000,0000,28740889
9035,64203,0000,10,000,00,0000,7471,000,0000,0
9035,64203,0000,10,199,00,0000,7481,000,0000,4018500
9035,64203,0000,10,626,00,0000,7482,000,3228,1461365
9035,64203,0000,10,647,00,0000,7482,000,3224,966000
9035,64203,0000,10,000,00,0000,7600,000,0000,0
9035,64203,0000,10,000,00,0000,7601,000,0000,0
9035,64203,0000,10,000,00,0000,7602,000,0000,0
9035,64203,0000,10,000,00,0000,7603,000,0000,0
9035,64203,0000,10,000,00,0000,7606,000,0000,0
9035,64203,0000,10,000,00,0000,7610,000,0000,0
9035,64203,0000,10,000,00,0000,7611,000,0000,0
9035,64203,0000,10,000,00,0000,7612,000,0000,0
9035,64203,0000,10,000,00,0000,7613,000,0000,0
9035,64203,0000,10,000,00,0000,7614,000,0000,0
9035,64203,0000,10,000,00,0000,7615,000,0000,0
9035,64203,0000,10,000,00,0000,7616,000,0000,0
9035,64203,0000,10,000,00,0000,7617,000,0000,0
9035,64203,0000,10,000,00,0000,7618,000,0000,0
9035,64203,0000,10,000,00,0000,7634,000,0000,0
9035,64203,0000,10,000,00,0000,7641,000,0000,0
9035,64203,0000,10,000,00,0000,7646,000,0000,0
9035,64203,0000,10,000,00,0000,7649,000,0000,0
9035,64203,0000,10,000,00,0000,7651,000,0000,0
9035,64203,0000,10,000,00,0000,7653,000,0000,0
9035,64203,0000,10,000,00,0000,7655,000,0000,0
9035,64203,0000,10,000,00,0000,7657,000,0000,0
9035,64203,0000,10,000,00,0000,7664,000,0000,0
9035,64203,0000,10,000,00,0000,7665,000,0000,0
9035,64203,0000,10,000,00,0000,7666,000,0000,0
9035,64203,0000,10,000,00,0000,7670,000,0000,0
9035,64203,0000,10,000,00,0000,8101,005,0000,24850846
9035,64203,0000,10,000,00,0000,8101,006,0000,3257756
9035,64203,0000,10,000,00,0000,8103,000,0000,40012
9035,64203,0000,10,000,00,0000,8103,001,0000,500165
9035,64203,0000,10,000,00,0000,8111,000,0000,5060827
9035,64203,0000,10,000,00,0000,8111,001,0000,127984926
9035,64203,0000,10,000,00,0000,8111,002,0000,100621
9035,64203,0000,10,000,00,0000,8111,003,0000,11109135
9035,64203,0000,10,000,00,0000,8111,004,0000,1547237
9035,64203,0000,10,145,00,0000,8142,000,4048,10515000
9035,64203,0000,10,505,00,0000,8142,000,4027,2959782
9035,64203,0000,10,509,00,0000,8142,000,5126,12529049
9035,64203,0000,10,516,00,0000,8142,000,4173,984300
9035,64203,0000,10,520,00,0000,8142,000,4027,3915821
9035,64203,0000,10,521,00,0000,8142,000,4027,4222158
9035,64203,0000,10,522,00,0000,8142,000,4027,7110986
9035,64203,0000,10,523,00,0000,8142,000,4027,4915584
9035,64203,0000,10,524,00,0000,8142,000,4027,2842169
9035,64203,0000,10,644,00,0000,8142,000,5413,767700
9035,64203,0000,10,646,00,0000,8142,000,7738,1734722
9035,64203,0000,10,705,00,0000,8142,000,4011,38278800
9035,64203,0000,10,715,00,0000,8142,000,4010,22169200
9035,64203,0000,10,722,00,0000,8142,000,4367,4003300
9035,64203,0000,10,725,00,0000,8142,000,4365,1320100
9035,64203,0000,10,730,00,0000,8142,000,5196,113700
9035,64203,0000,10,733,00,0000,8142,000,7365,97700
9035,64203,0000,10,000,00,0000,8153,000,0000,10511636
9035,64203,0000,10,000,00,0000,8181,000,0000,420704
